,Batch,ID,Time,Embryo,Zona,Ratio
5714,D2018_02_25_S00434_I0776,E8,5316,0.2229,0.3226,0.6909
5715,D2018_02_25_S00434_I0776,E8,4077,0.1884,0.3612,0.5216
5716,D2018_02_25_S00434_I0776,E8,4516,0.2139,0.2224,0.9618
5717,D2018_02_25_S00434_I0776,E8,1779,0.2043,0.3234,0.6317
5718,D2018_02_25_S00434_I0776,E8,3297,0.2143,0.3275,0.6544
5719,D2018_02_25_S00434_I0776,E8,5176,0.1992,0.3301,0.6035
5720,D2018_02_25_S00434_I0776,E8,2349,0.1954,0.3379,0.5783
5721,D2018_02_25_S00434_I0776,E8,7357,0.1848,0.3385,0.5459
5722,D2018_02_25_S00434_I0776,E8,7687,0.2349,0.3451,0.6807
5723,D2018_02_25_S00434_I0776,E8,6918,0.2252,0.3502,0.6431
5724,D2018_02_25_S00434_I0776,E8,5921,0.1792,0.3470,0.5164
5725,D2018_02_25_S00434_I0776,E8,3247,0.2004,0.3587,0.5587
5726,D2018_02_25_S00434_I0776,E8,5566,0.1789,0.3222,0.5552
5727,D2018_02_25_S00434_I0776,E8,5356,0.2378,0.2997,0.7935
5728,D2018_02_25_S00434_I0776,E8,3207,0.1990,0.3221,0.6178
5729,D2018_02_25_S00434_I0776,E8,5736,0.1865,0.3055,0.6105
5730,D2018_02_25_S00434_I0776,E8,7797,0.2297,0.3619,0.6347
5731,D2018_02_25_S00434_I0776,E8,4445,0.2066,0.3027,0.6825
5732,D2018_02_25_S00434_I0776,E8,7657,0.2397,0.3595,0.6668
5733,D2018_02_25_S00434_I0776,E8,4916,0.2452,0.2324,1.0551
5734,D2018_02_25_S00434_I0776,E8,1409,0.1789,0.3380,0.5293
5735,D2018_02_25_S00434_I0776,E8,3597,0.2017,0.3558,0.5669
5736,D2018_02_25_S00434_I0776,E8,8597,0.2113,0.3558,0.5939
5737,D2018_02_25_S00434_I0776,E8,3097,0.1945,0.3591,0.5416
5738,D2018_02_25_S00434_I0776,E8,8767,0.2040,0.3618,0.5638
5739,D2018_02_25_S00434_I0776,E8,5646,0.1920,0.3500,0.5486
5740,D2018_02_25_S00434_I0776,E8,5056,0.1812,0.3271,0.5540
5741,D2018_02_25_S00434_I0776,E8,7977,0.2323,0.3516,0.6607
5742,D2018_02_25_S00434_I0776,E8,5821,0.2086,0.3459,0.6031
5743,D2018_02_25_S00434_I0776,E8,4706,0.2331,0.3102,0.7515
5744,D2018_02_25_S00434_I0776,E8,5376,0.2036,0.3105,0.6557
5745,D2018_02_25_S00434_I0776,E8,8067,0.1950,0.3419,0.5703
5746,D2018_02_25_S00434_I0776,E8,4127,0.1976,0.3450,0.5728
5747,D2018_02_25_S00434_I0776,E8,1179,0.1833,0.3429,0.5346
5748,D2018_02_25_S00434_I0776,E8,5036,0.1875,0.3561,0.5265
5749,D2018_02_25_S00434_I0776,E8,8606,0.2037,0.3481,0.5852
5750,D2018_02_25_S00434_I0776,E8,4756,0.2020,0.3299,0.6123
5751,D2018_02_25_S00434_I0776,E8,8476,0.1964,0.3414,0.5753
5752,D2018_02_25_S00434_I0776,E8,9347,0.2058,0.3298,0.6240
5753,D2018_02_25_S00434_I0776,E8,6321,0.2172,0.3503,0.6200
5754,D2018_02_25_S00434_I0776,E8,4465,0.2200,0.3340,0.6587
5755,D2018_02_25_S00434_I0776,E8,5156,0.1995,0.3397,0.5873
5756,D2018_02_25_S00434_I0776,E8,1299,0.1909,0.3545,0.5385
5757,D2018_02_25_S00434_I0776,E8,5951,0.1702,0.3296,0.5164
5758,D2018_02_25_S00434_I0776,E8,2319,0.2341,0.3481,0.6725
5759,D2018_02_25_S00434_I0776,E8,5496,0.1673,0.3120,0.5362
5760,D2018_02_25_S00434_I0776,E8,8262,0.2286,0.3438,0.6649
5761,D2018_02_25_S00434_I0776,E8,4335,0.2187,0.3345,0.6538
5762,D2018_02_25_S00434_I0776,E8,2379,0.2115,0.3680,0.5747
5763,D2018_02_25_S00434_I0776,E8,2159,0.2171,0.3281,0.6617
5764,D2018_02_25_S00434_I0776,E8,8636,0.2018,0.3590,0.5621
5765,D2018_02_25_S00434_I0776,E8,5066,0.2442,0.3265,0.7479
5766,D2018_02_25_S00434_I0776,E8,6847,0.2125,0.3491,0.6087
5767,D2018_02_25_S00434_I0776,E8,6181,0.2280,0.3411,0.6684
5768,D2018_02_25_S00434_I0776,E8,1389,0.1806,0.3435,0.5258
5769,D2018_02_25_S00434_I0776,E8,8576,0.1949,0.3525,0.5529
5770,D2018_02_25_S00434_I0776,E8,8707,0.1948,0.3418,0.5699
5771,D2018_02_25_S00434_I0776,E8,3637,0.2246,0.3457,0.6497
5772,D2018_02_25_S00434_I0776,E8,8526,0.1982,0.3691,0.5370
5773,D2018_02_25_S00434_I0776,E8,8202,0.2290,0.3412,0.6712
5774,D2018_02_25_S00434_I0776,E8,4258,0.1991,0.3313,0.6010
5775,D2018_02_25_S00434_I0776,E8,4846,0.1995,0.2365,0.8436
5776,D2018_02_25_S00434_I0776,E8,3537,0.2091,0.3525,0.5932
5777,D2018_02_25_S00434_I0776,E8,3787,0.2035,0.3528,0.5768
5778,D2018_02_25_S00434_I0776,E8,4505,0.2203,0.3169,0.6952
5779,D2018_02_25_S00434_I0776,E8,1939,0.1908,0.3308,0.5768
5780,D2018_02_25_S00434_I0776,E8,5636,0.1907,0.3487,0.5469
5781,D2018_02_25_S00434_I0776,E8,3157,0.2022,0.3221,0.6278
5782,D2018_02_25_S00434_I0776,E8,2259,0.2145,0.3544,0.6052
5783,D2018_02_25_S00434_I0776,E8,4007,0.2117,0.3499,0.6050
5784,D2018_02_25_S00434_I0776,E8,5186,0.2027,0.3369,0.6017
5785,D2018_02_25_S00434_I0776,E8,4926,0.2188,0.3258,0.6716
5786,D2018_02_25_S00434_I0776,E8,7787,0.2280,0.3454,0.6601
5787,D2018_02_25_S00434_I0776,E8,2542,0.1872,0.3221,0.5812
5788,D2018_02_25_S00434_I0776,E8,5606,0.2137,0.3528,0.6057
5789,D2018_02_25_S00434_I0776,E8,7176,0.2136,0.3660,0.5836
5790,D2018_02_25_S00434_I0776,E8,8167,0.2076,0.3396,0.6113
5791,D2018_02_25_S00434_I0776,E8,2089,0.1954,0.3326,0.5875
5792,D2018_02_25_S00434_I0776,E8,5981,0.2116,0.3477,0.6086
5793,D2018_02_25_S00434_I0776,E8,9257,0.1962,0.3361,0.5838
5794,D2018_02_25_S00434_I0776,E8,7807,0.2272,0.3451,0.6584
5795,D2018_02_25_S00434_I0776,E8,3197,0.1991,0.3210,0.6202
5796,D2018_02_25_S00434_I0776,E8,3697,0.2057,0.3560,0.5778
5797,D2018_02_25_S00434_I0776,E8,7477,0.2310,0.3725,0.6201
5798,D2018_02_25_S00434_I0776,E8,3507,0.2085,0.3367,0.6192
5799,D2018_02_25_S00434_I0776,E8,5166,0.2003,0.3308,0.6055
5800,D2018_02_25_S00434_I0776,E8,7101,0.1744,0.3559,0.4900
5801,D2018_02_25_S00434_I0776,E8,8007,0.2369,0.3543,0.6686
5802,D2018_02_25_S00434_I0776,E8,8737,0.2197,0.3525,0.6233
5803,D2018_02_25_S00434_I0776,E8,9387,0.1926,0.3133,0.6147
5804,D2018_02_25_S00434_I0776,E8,4656,0.2256,0.2459,0.9174
5805,D2018_02_25_S00434_I0776,E8,7427,0.2521,0.3508,0.7186
5806,D2018_02_25_S00434_I0776,E8,5416,0.2346,0.3219,0.7288
5807,D2018_02_25_S00434_I0776,E8,6928,0.2780,0.3463,0.8028
5808,D2018_02_25_S00434_I0776,E8,9676,0.2005,0.3462,0.5791
5809,D2018_02_25_S00434_I0776,E8,3037,0.2053,0.3424,0.5996
5810,D2018_02_25_S00434_I0776,E8,7277,0.2261,0.3746,0.6036
5811,D2018_02_25_S00434_I0776,E8,9307,0.2098,0.3269,0.6418
5812,D2018_02_25_S00434_I0776,E8,7387,0.2107,0.3392,0.6212
5813,D2018_02_25_S00434_I0776,E8,6898,0.2179,0.3581,0.6085
5814,D2018_02_25_S00434_I0776,E8,8037,0.2260,0.3473,0.6507
5815,D2018_02_25_S00434_I0776,E8,2737,0.2308,0.3853,0.5990
5816,D2018_02_25_S00434_I0776,E8,2707,0.2422,0.3572,0.6781
5817,D2018_02_25_S00434_I0776,E8,1629,0.1921,0.3445,0.5576
5818,D2018_02_25_S00434_I0776,E8,7307,0.2195,0.3568,0.6152
5819,D2018_02_25_S00434_I0776,E8,3827,0.2184,0.3476,0.6283
5820,D2018_02_25_S00434_I0776,E8,5306,0.2459,0.3114,0.7897
5821,D2018_02_25_S00434_I0776,E8,8676,0.2334,0.3095,0.7541
5822,D2018_02_25_S00434_I0776,E8,9277,0.2231,0.3155,0.7071
5823,D2018_02_25_S00434_I0776,E8,6867,0.2920,0.3533,0.8265
5824,D2018_02_25_S00434_I0776,E8,4586,0.2144,0.2166,0.9898
5825,D2018_02_25_S00434_I0776,E8,5901,0.1984,0.3508,0.5656
5826,D2018_02_25_S00434_I0776,E8,6837,0.2219,0.3513,0.6317
5827,D2018_02_25_S00434_I0776,E8,8117,0.2274,0.3356,0.6776
5828,D2018_02_25_S00434_I0776,E8,9547,0.2134,0.3498,0.6101
5829,D2018_02_25_S00434_I0776,E8,3747,0.1916,0.3606,0.5313
5830,D2018_02_25_S00434_I0776,E8,3957,0.2066,0.3309,0.6244
5831,D2018_02_25_S00434_I0776,E8,2219,0.2052,0.3334,0.6155
5832,D2018_02_25_S00434_I0776,E8,3687,0.2079,0.3501,0.5938
5833,D2018_02_25_S00434_I0776,E8,4956,0.2205,0.3157,0.6984
5834,D2018_02_25_S00434_I0776,E8,1809,0.2054,0.3096,0.6634
5835,D2018_02_25_S00434_I0776,E8,5626,0.2115,0.3433,0.6161
5836,D2018_02_25_S00434_I0776,E8,8747,0.2061,0.3207,0.6427
5837,D2018_02_25_S00434_I0776,E8,9187,0.1924,0.3300,0.5830
5838,D2018_02_25_S00434_I0776,E8,2439,0.1965,0.3042,0.6460
5839,D2018_02_25_S00434_I0776,E8,3267,0.2000,0.3478,0.5750
5840,D2018_02_25_S00434_I0776,E8,3387,0.2056,0.3256,0.6314
5841,D2018_02_25_S00434_I0776,E8,7457,0.2584,0.3643,0.7093
5842,D2018_02_25_S00434_I0776,E8,4796,0.1836,0.2163,0.8488
5843,D2018_02_25_S00434_I0776,E8,1789,0.1956,0.3382,0.5784
5844,D2018_02_25_S00434_I0776,E8,6021,0.2216,0.3304,0.6707
5845,D2018_02_25_S00434_I0776,E8,3357,0.1959,0.3191,0.6139
5846,D2018_02_25_S00434_I0776,E8,5296,0.2278,0.2364,0.9636
5847,D2018_02_25_S00434_I0776,E8,9457,0.2009,0.3353,0.5992
5848,D2018_02_25_S00434_I0776,E8,1259,0.1930,0.3532,0.5464
5849,D2018_02_25_S00434_I0776,E8,2867,0.2530,0.3498,0.7233
5850,D2018_02_25_S00434_I0776,E8,7987,0.2196,0.3453,0.6360
5851,D2018_02_25_S00434_I0776,E8,1599,0.1931,0.3450,0.5597
5852,D2018_02_25_S00434_I0776,E8,4395,0.2277,0.3100,0.7345
5853,D2018_02_25_S00434_I0776,E8,9517,0.1962,0.3304,0.5938
5854,D2018_02_25_S00434_I0776,E8,3617,0.2032,0.3353,0.6060
5855,D2018_02_25_S00434_I0776,E8,5726,0.1868,0.3135,0.5959
5856,D2018_02_25_S00434_I0776,E8,3997,0.1975,0.3505,0.5635
5857,D2018_02_25_S00434_I0776,E8,1309,0.1811,0.3488,0.5192
5858,D2018_02_25_S00434_I0776,E8,7297,0.2390,0.3741,0.6389
5859,D2018_02_25_S00434_I0776,E8,8342,0.2283,0.3528,0.6471
5860,D2018_02_25_S00434_I0776,E8,7917,0.1951,0.3191,0.6114
5861,D2018_02_25_S00434_I0776,E8,5236,0.1975,0.3261,0.6056
5862,D2018_02_25_S00434_I0776,E8,4198,0.2084,0.3345,0.6230
5863,D2018_02_25_S00434_I0776,E8,6601,0.1872,0.3602,0.5197
5864,D2018_02_25_S00434_I0776,E8,8466,0.2077,0.3475,0.5977
5865,D2018_02_25_S00434_I0776,E8,6878,0.2160,0.3482,0.6203
5866,D2018_02_25_S00434_I0776,E8,3867,0.2019,0.3614,0.5587
5867,D2018_02_25_S00434_I0776,E8,2199,0.2556,0.3272,0.7812
5868,D2018_02_25_S00434_I0776,E8,2359,0.2081,0.3455,0.6023
5869,D2018_02_25_S00434_I0776,E8,6778,0.2194,0.3460,0.6341
5870,D2018_02_25_S00434_I0776,E8,1509,0.1666,0.3230,0.5158
5871,D2018_02_25_S00434_I0776,E8,1579,0.1880,0.3289,0.5716
5872,D2018_02_25_S00434_I0776,E8,2369,0.2015,0.3520,0.5724
5873,D2018_02_25_S00434_I0776,E8,4385,0.2065,0.3355,0.6155
5874,D2018_02_25_S00434_I0776,E8,8957,0.2092,0.3462,0.6043
5875,D2018_02_25_S00434_I0776,E8,3887,0.1912,0.3446,0.5548
5876,D2018_02_25_S00434_I0776,E8,4087,0.1994,0.3597,0.5544
5877,D2018_02_25_S00434_I0776,E8,9467,0.2074,0.3186,0.6510
5878,D2018_02_25_S00434_I0776,E8,3757,0.1980,0.3605,0.5492
5879,D2018_02_25_S00434_I0776,E8,7247,0.2161,0.3540,0.6105
5880,D2018_02_25_S00434_I0776,E8,2887,0.1981,0.3176,0.6237
5881,D2018_02_25_S00434_I0776,E8,2747,0.2510,0.3482,0.7209
5882,D2018_02_25_S00434_I0776,E8,7111,0.1806,0.3601,0.5015
5883,D2018_02_25_S00434_I0776,E8,7617,0.2396,0.3624,0.6611
5884,D2018_02_25_S00434_I0776,E8,7287,0.2218,0.3429,0.6468
5885,D2018_02_25_S00434_I0776,E8,5436,0.2105,0.3338,0.6306
5886,D2018_02_25_S00434_I0776,E8,6661,0.1960,0.3297,0.5945
5887,D2018_02_25_S00434_I0776,E8,2069,0.1791,0.3221,0.5560
5888,D2018_02_25_S00434_I0776,E8,1569,0.1887,0.3354,0.5626
5889,D2018_02_25_S00434_I0776,E8,6968,0.2350,0.3620,0.6492
5890,D2018_02_25_S00434_I0776,E8,2927,0.2109,0.3551,0.5939
5891,D2018_02_25_S00434_I0776,E8,8332,0.2211,0.3536,0.6253
5892,D2018_02_25_S00434_I0776,E8,6988,0.2156,0.3841,0.5613
5893,D2018_02_25_S00434_I0776,E8,8626,0.1902,0.3556,0.5349
5894,D2018_02_25_S00434_I0776,E8,1669,0.1660,0.3255,0.5100
5895,D2018_02_25_S00434_I0776,E8,7817,0.2318,0.3392,0.6834
5896,D2018_02_25_S00434_I0776,E8,2643,0.2499,0.3197,0.7817
5897,D2018_02_25_S00434_I0776,E8,9626,0.2273,0.3577,0.6354
5898,D2018_02_25_S00434_I0776,E8,3277,0.1911,0.3337,0.5727
5899,D2018_02_25_S00434_I0776,E8,1089,0.1775,0.3599,0.4932
5900,D2018_02_25_S00434_I0776,E8,2019,0.1820,0.3319,0.5484
5901,D2018_02_25_S00434_I0776,E8,1499,0.1741,0.3302,0.5273
5902,D2018_02_25_S00434_I0776,E8,9167,0.1880,0.3434,0.5475
5903,D2018_02_25_S00434_I0776,E8,4485,0.1934,0.3015,0.6415
5904,D2018_02_25_S00434_I0776,E8,5106,0.1873,0.2085,0.8983
5905,D2018_02_25_S00434_I0776,E8,4966,0.2297,0.2092,1.0980
5906,D2018_02_25_S00434_I0776,E8,4305,0.2053,0.3401,0.6036
5907,D2018_02_25_S00434_I0776,E8,7347,0.2060,0.3291,0.6259
5908,D2018_02_25_S00434_I0776,E8,3547,0.2533,0.3580,0.7075
5909,D2018_02_25_S00434_I0776,E8,7071,0.2030,0.3476,0.5840
5910,D2018_02_25_S00434_I0776,E8,3217,0.2103,0.3118,0.6745
5911,D2018_02_25_S00434_I0776,E8,9437,0.1990,0.3314,0.6005
5912,D2018_02_25_S00434_I0776,E8,6401,0.2473,0.3419,0.7233
5913,D2018_02_25_S00434_I0776,E8,4986,0.2225,0.3282,0.6779
5914,D2018_02_25_S00434_I0776,E8,1869,0.1818,0.3268,0.5563
5915,D2018_02_25_S00434_I0776,E8,1149,0.1755,0.3466,0.5063
5916,D2018_02_25_S00434_I0776,E8,6691,0.2192,0.3309,0.6624
5917,D2018_02_25_S00434_I0776,E8,9686,0.2176,0.3490,0.6235
5918,D2018_02_25_S00434_I0776,E8,7257,0.2097,0.3545,0.5915
5919,D2018_02_25_S00434_I0776,E8,3327,0.2213,0.3231,0.6849
5920,D2018_02_25_S00434_I0776,E8,1099,0.1767,0.3681,0.4800
5921,D2018_02_25_S00434_I0776,E8,7061,0.1984,0.3459,0.5736
5922,D2018_02_25_S00434_I0776,E8,3817,0.2011,0.3760,0.5348
5923,D2018_02_25_S00434_I0776,E8,4248,0.2367,0.3232,0.7324
5924,D2018_02_25_S00434_I0776,E8,5746,0.2096,0.3252,0.6445
5925,D2018_02_25_S00434_I0776,E8,6787,0.2601,0.3520,0.7389
5926,D2018_02_25_S00434_I0776,E8,3627,0.2116,0.3609,0.5863
5927,D2018_02_25_S00434_I0776,E8,1159,0.1836,0.3488,0.5264
5928,D2018_02_25_S00434_I0776,E8,6908,0.2042,0.3550,0.5752
5929,D2018_02_25_S00434_I0776,E8,5716,0.1957,0.3315,0.5903
5930,D2018_02_25_S00434_I0776,E8,7337,0.2417,0.3627,0.6664
5931,D2018_02_25_S00434_I0776,E8,2817,0.2144,0.3342,0.6415
5932,D2018_02_25_S00434_I0776,E8,6221,0.2158,0.3341,0.6459
5933,D2018_02_25_S00434_I0776,E8,5804,0.2045,0.3356,0.6094
5934,D2018_02_25_S00434_I0776,E8,8282,0.2398,0.3658,0.6555
5935,D2018_02_25_S00434_I0776,E8,2099,0.1809,0.3293,0.5493
5936,D2018_02_25_S00434_I0776,E8,3177,0.1985,0.3335,0.5952
5937,D2018_02_25_S00434_I0776,E8,5026,0.2041,0.3363,0.6069
5938,D2018_02_25_S00434_I0776,E8,6721,0.2073,0.3466,0.5981
5939,D2018_02_25_S00434_I0776,E8,8696,0.2071,0.3299,0.6278
5940,D2018_02_25_S00434_I0776,E8,3417,0.1919,0.3408,0.5631
5941,D2018_02_25_S00434_I0776,E8,8516,0.2110,0.3490,0.6046
5942,D2018_02_25_S00434_I0776,E8,1709,0.1893,0.3416,0.5542
5943,D2018_02_25_S00434_I0776,E8,5096,0.2193,0.2103,1.0428
5944,D2018_02_25_S00434_I0776,E8,8837,0.2133,0.3369,0.6331
5945,D2018_02_25_S00434_I0776,E8,1769,0.1906,0.3190,0.5975
5946,D2018_02_25_S00434_I0776,E8,1209,0.1926,0.3457,0.5571
5947,D2018_02_25_S00434_I0776,E8,4208,0.2049,0.3409,0.6011
5948,D2018_02_25_S00434_I0776,E8,1849,0.1947,0.3232,0.6024
5949,D2018_02_25_S00434_I0776,E8,8027,0.2359,0.3702,0.6372
5950,D2018_02_25_S00434_I0776,E8,2673,0.2487,0.3283,0.7575
5951,D2018_02_25_S00434_I0776,E8,3497,0.1979,0.3372,0.5869
5952,D2018_02_25_S00434_I0776,E8,4536,0.2307,0.2458,0.9386
5953,D2018_02_25_S00434_I0776,E8,6291,0.2213,0.3436,0.6441
5954,D2018_02_25_S00434_I0776,E8,7947,0.2391,0.3411,0.7010
5955,D2018_02_25_S00434_I0776,E8,4158,0.2163,0.3391,0.6379
5956,D2018_02_25_S00434_I0776,E8,4228,0.1914,0.3289,0.5819
5957,D2018_02_25_S00434_I0776,E8,3087,0.2016,0.3431,0.5876
5958,D2018_02_25_S00434_I0776,E8,2209,0.2549,0.3387,0.7526
5959,D2018_02_25_S00434_I0776,E8,4596,0.2148,0.2348,0.9148
5960,D2018_02_25_S00434_I0776,E8,4047,0.1900,0.3463,0.5487
5961,D2018_02_25_S00434_I0776,E8,5126,0.2294,0.3261,0.7035
5962,D2018_02_25_S00434_I0776,E8,4295,0.2109,0.3438,0.6134
5963,D2018_02_25_S00434_I0776,E8,9427,0.1952,0.3260,0.5988
5964,D2018_02_25_S00434_I0776,E8,7527,0.2472,0.3655,0.6763
5965,D2018_02_25_S00434_I0776,E8,5841,0.1903,0.3445,0.5524
5966,D2018_02_25_S00434_I0776,E8,9157,0.2023,0.3384,0.5978
5967,D2018_02_25_S00434_I0776,E8,5346,0.2361,0.3220,0.7332
5968,D2018_02_25_S00434_I0776,E8,7667,0.2367,0.3755,0.6304
5969,D2018_02_25_S00434_I0776,E8,1839,0.1827,0.3270,0.5587
5970,D2018_02_25_S00434_I0776,E8,7196,0.2245,0.3631,0.6183
5971,D2018_02_25_S00434_I0776,E8,8402,0.2076,0.3449,0.6019
5972,D2018_02_25_S00434_I0776,E8,3667,0.2074,0.3506,0.5916
5973,D2018_02_25_S00434_I0776,E8,7697,0.1929,0.3835,0.5030
5974,D2018_02_25_S00434_I0776,E8,4415,0.1895,0.3319,0.5710
5975,D2018_02_25_S00434_I0776,E8,8232,0.2298,0.3437,0.6686
5976,D2018_02_25_S00434_I0776,E8,7777,0.2028,0.3603,0.5629
5977,D2018_02_25_S00434_I0776,E8,2837,0.2084,0.3730,0.5587
5978,D2018_02_25_S00434_I0776,E8,7737,0.2242,0.3622,0.6190
5979,D2018_02_25_S00434_I0776,E8,8556,0.2103,0.3474,0.6054
5980,D2018_02_25_S00434_I0776,E8,5396,0.1972,0.3241,0.6085
5981,D2018_02_25_S00434_I0776,E8,5961,0.1957,0.3459,0.5658
5982,D2018_02_25_S00434_I0776,E8,1419,0.1944,0.3379,0.5753
5983,D2018_02_25_S00434_I0776,E8,4856,0.2031,0.3099,0.6554
5984,D2018_02_25_S00434_I0776,E8,1119,0.1854,0.3653,0.5075
5985,D2018_02_25_S00434_I0776,E8,8107,0.2293,0.3327,0.6892
5986,D2018_02_25_S00434_I0776,E8,1189,0.1892,0.3407,0.5553
5987,D2018_02_25_S00434_I0776,E8,5456,0.2497,0.3412,0.7318
5988,D2018_02_25_S00434_I0776,E8,2757,0.2368,0.3390,0.6985
5989,D2018_02_25_S00434_I0776,E8,4606,0.1908,0.2454,0.7775
5990,D2018_02_25_S00434_I0776,E8,8797,0.1926,0.3703,0.5201
5991,D2018_02_25_S00434_I0776,E8,8917,0.1910,0.3385,0.5643
5992,D2018_02_25_S00434_I0776,E8,6001,0.1981,0.3196,0.6198
5993,D2018_02_25_S00434_I0776,E8,1139,0.1807,0.3468,0.5210
5994,D2018_02_25_S00434_I0776,E8,6471,0.1976,0.3543,0.5577
5995,D2018_02_25_S00434_I0776,E8,1349,0.1774,0.3655,0.4854
5996,D2018_02_25_S00434_I0776,E8,3877,0.2098,0.3774,0.5559
5997,D2018_02_25_S00434_I0776,E8,7186,0.2170,0.3542,0.6126
5998,D2018_02_25_S00434_I0776,E8,8446,0.2234,0.3234,0.6908
5999,D2018_02_25_S00434_I0776,E9,5546,0.2132,0.3387,0.6295
6000,D2018_02_25_S00434_I0776,E9,1099,0.1701,0.3374,0.5041
6001,D2018_02_25_S00434_I0776,E9,2797,,0.3311,
6002,D2018_02_25_S00434_I0776,E9,5356,0.2055,0.2979,0.6898
6003,D2018_02_25_S00434_I0776,E9,1509,0.1924,0.3808,0.5053
6004,D2018_02_25_S00434_I0776,E9,3367,,0.2453,
6005,D2018_02_25_S00434_I0776,E9,5586,0.2005,0.3202,0.6262
6006,D2018_02_25_S00434_I0776,E9,8496,0.2222,0.2650,0.8385
6007,D2018_02_25_S00434_I0776,E9,4656,0.2045,0.2977,0.6869
6008,D2018_02_25_S00434_I0776,E9,1089,0.1686,0.3403,0.4954
6009,D2018_02_25_S00434_I0776,E9,2169,0.2311,0.3398,0.6801
6010,D2018_02_25_S00434_I0776,E9,7337,0.1897,0.2571,0.7378
6011,D2018_02_25_S00434_I0776,E9,4996,0.2284,0.3354,0.6810
6012,D2018_02_25_S00434_I0776,E9,9676,0.2118,0.2995,0.7072
6013,D2018_02_25_S00434_I0776,E9,8212,0.2250,0.2725,0.8257
6014,D2018_02_25_S00434_I0776,E9,5991,0.2028,0.2428,0.8353
6015,D2018_02_25_S00434_I0776,E9,5456,0.1919,0.3474,0.5524
6016,D2018_02_25_S00434_I0776,E9,7968,,0.2419,
6017,D2018_02_25_S00434_I0776,E9,3708,,0.2735,
6018,D2018_02_25_S00434_I0776,E9,5516,0.2146,0.3208,0.6690
6019,D2018_02_25_S00434_I0776,E9,8717,,0.2826,
6020,D2018_02_25_S00434_I0776,E9,2299,0.1972,0.3165,0.6231
6021,D2018_02_25_S00434_I0776,E9,4816,,0.2887,
6022,D2018_02_25_S00434_I0776,E9,8597,,0.2142,
6023,D2018_02_25_S00434_I0776,E9,3788,0.2215,0.2934,0.7549
6024,D2018_02_25_S00434_I0776,E9,7347,0.2234,0.2697,0.8283
6025,D2018_02_25_S00434_I0776,E9,8817,,0.2528,
6026,D2018_02_25_S00434_I0776,E9,1569,0.1945,0.3485,0.5581
6027,D2018_02_25_S00434_I0776,E9,7121,0.2206,0.2360,0.9347
6028,D2018_02_25_S00434_I0776,E9,7858,0.2229,0.2113,1.0549
6029,D2018_02_25_S00434_I0776,E9,9277,0.2270,0.3118,0.7280
6030,D2018_02_25_S00434_I0776,E9,9407,0.2269,0.2672,0.8492
6031,D2018_02_25_S00434_I0776,E9,3537,,0.3281,
6032,D2018_02_25_S00434_I0776,E9,8747,,0.2777,
6033,D2018_02_25_S00434_I0776,E9,9646,0.2097,0.3244,0.6464
6034,D2018_02_25_S00434_I0776,E9,6652,0.2019,0.3049,0.6622
6035,D2018_02_25_S00434_I0776,E9,1419,0.1822,0.3335,0.5463
6036,D2018_02_25_S00434_I0776,E9,7938,,0.2359,
6037,D2018_02_25_S00434_I0776,E9,8088,0.1910,0.2593,0.7366
6038,D2018_02_25_S00434_I0776,E9,3778,0.2221,0.2787,0.7969
6039,D2018_02_25_S00434_I0776,E9,6271,0.1812,0.3033,0.5974
6040,D2018_02_25_S00434_I0776,E9,1779,0.1816,0.3638,0.4992
6041,D2018_02_25_S00434_I0776,E9,2479,0.1879,0.3352,0.5606
6042,D2018_02_25_S00434_I0776,E9,2737,,0.2289,
6043,D2018_02_25_S00434_I0776,E9,3948,0.2024,0.3309,0.6117
6044,D2018_02_25_S00434_I0776,E9,6291,0.1912,0.2942,0.6499
6045,D2018_02_25_S00434_I0776,E9,3938,0.1970,0.2865,0.6876
6046,D2018_02_25_S00434_I0776,E9,1909,0.2283,0.3678,0.6207
6047,D2018_02_25_S00434_I0776,E9,5396,0.2080,0.3085,0.6742
6048,D2018_02_25_S00434_I0776,E9,2039,0.1934,0.3809,0.5077
6049,D2018_02_25_S00434_I0776,E9,8312,,0.2467,
6050,D2018_02_25_S00434_I0776,E9,4406,0.2235,0.3088,0.7238
6051,D2018_02_25_S00434_I0776,E9,4118,0.2262,0.3011,0.7512
6052,D2018_02_25_S00434_I0776,E9,6181,0.2181,0.3189,0.6839
6053,D2018_02_25_S00434_I0776,E9,9626,0.2096,0.2989,0.7012
6054,D2018_02_25_S00434_I0776,E9,5911,0.2022,0.3315,0.6100
6055,D2018_02_25_S00434_I0776,E9,3307,,0.2219,
6056,D2018_02_25_S00434_I0776,E9,6742,0.1861,0.3303,0.5634
6057,D2018_02_25_S00434_I0776,E9,6281,0.1955,0.2997,0.6523
6058,D2018_02_25_S00434_I0776,E9,9237,0.2192,0.2947,0.7438
6059,D2018_02_25_S00434_I0776,E9,9467,0.1992,0.3208,0.6209
6060,D2018_02_25_S00434_I0776,E9,2359,0.2285,0.4387,0.5209
6061,D2018_02_25_S00434_I0776,E9,4856,0.2122,0.3242,0.6545
6062,D2018_02_25_S00434_I0776,E9,2490,0.2067,0.3358,0.6155
6063,D2018_02_25_S00434_I0776,E9,4345,0.2219,0.3138,0.7071
6064,D2018_02_25_S00434_I0776,E9,5336,0.1798,0.2803,0.6415
6065,D2018_02_25_S00434_I0776,E9,4416,0.1947,0.3082,0.6317
