,Batch,ID,Time,Embryo,Zona,Ratio
3566,D2018_02_25_S00434_I0776,E7,7051,,,
3567,D2018_02_25_S00434_I0776,E7,8817,,,
3568,D2018_02_25_S00434_I0776,E7,1929,0.1626,0.2684,0.6058
3569,D2018_02_25_S00434_I0776,E7,5831,0.1681,0.2656,0.6329
3570,D2018_02_25_S00434_I0776,E7,3537,0.1749,0.2679,0.6529
3571,D2018_02_25_S00434_I0776,E7,4207,0.1738,0.2674,0.6500
3572,D2018_02_25_S00434_I0776,E7,1349,0.1550,0.2701,0.5739
3573,D2018_02_25_S00434_I0776,E7,6888,0.3500,0.4331,0.8081
3574,D2018_02_25_S00434_I0776,E7,7607,,,
3575,D2018_02_25_S00434_I0776,E7,1208,0.1578,0.2696,0.5853
3576,D2018_02_25_S00434_I0776,E7,5931,0.1687,0.2638,0.6395
3577,D2018_02_25_S00434_I0776,E7,1238,0.1587,0.2710,0.5856
3578,D2018_02_25_S00434_I0776,E7,8167,,,
3579,D2018_02_25_S00434_I0776,E7,4227,0.1757,0.2681,0.6554
3580,D2018_02_25_S00434_I0776,E7,8897,,,
3581,D2018_02_25_S00434_I0776,E7,4315,0.1769,0.2690,0.6576
3582,D2018_02_25_S00434_I0776,E7,5126,0.1724,0.2697,0.6392
3583,D2018_02_25_S00434_I0776,E7,7011,,,
3584,D2018_02_25_S00434_I0776,E7,7707,,,
3585,D2018_02_25_S00434_I0776,E7,8857,,,
3586,D2018_02_25_S00434_I0776,E7,4395,0.1767,0.2674,0.6608
3587,D2018_02_25_S00434_I0776,E7,4217,0.1750,0.2673,0.6547
3588,D2018_02_25_S00434_I0776,E7,1339,0.1549,0.2677,0.5786
3589,D2018_02_25_S00434_I0776,E7,1509,0.1604,0.2694,0.5954
3590,D2018_02_25_S00434_I0776,E7,5616,0.1723,0.2645,0.6514
3591,D2018_02_25_S00434_I0776,E7,9147,,,
3592,D2018_02_25_S00434_I0776,E7,3407,0.1751,0.2677,0.6541
3593,D2018_02_25_S00434_I0776,E7,3277,0.1683,0.2676,0.6289
3594,D2018_02_25_S00434_I0776,E7,1979,0.1656,0.2690,0.6156
3595,D2018_02_25_S00434_I0776,E7,2967,0.1707,0.2685,0.6358
3596,D2018_02_25_S00434_I0776,E7,8927,,,
3597,D2018_02_25_S00434_I0776,E7,5416,0.1711,0.2602,0.6576
3598,D2018_02_25_S00434_I0776,E7,3167,0.1691,0.2653,0.6374
3599,D2018_02_25_S00434_I0776,E7,8202,,,
3600,D2018_02_25_S00434_I0776,E7,8566,,,
3601,D2018_02_25_S00434_I0776,E7,4107,0.1748,0.2686,0.6508
3602,D2018_02_25_S00434_I0776,E7,1469,0.1604,0.2713,0.5912
3603,D2018_02_25_S00434_I0776,E7,9327,,,
3604,D2018_02_25_S00434_I0776,E7,8586,,,
3605,D2018_02_25_S00434_I0776,E7,3937,0.1744,0.2690,0.6483
3606,D2018_02_25_S00434_I0776,E7,1198,0.1552,0.2707,0.5733
3607,D2018_02_25_S00434_I0776,E7,7837,,,
3608,D2018_02_25_S00434_I0776,E7,1419,0.1573,0.2702,0.5822
3609,D2018_02_25_S00434_I0776,E7,9597,,,
3610,D2018_02_25_S00434_I0776,E7,5366,0.1701,0.2632,0.6463
3611,D2018_02_25_S00434_I0776,E7,7216,,,
3612,D2018_02_25_S00434_I0776,E7,3017,0.1706,0.2683,0.6359
3613,D2018_02_25_S00434_I0776,E7,4237,0.1745,0.2664,0.6550
3614,D2018_02_25_S00434_I0776,E7,9497,,,
3615,D2018_02_25_S00434_I0776,E7,1169,0.1570,0.2685,0.5847
3616,D2018_02_25_S00434_I0776,E7,3157,0.1692,0.2662,0.6356
3617,D2018_02_25_S00434_I0776,E7,4916,0.1728,0.2676,0.6457
3618,D2018_02_25_S00434_I0776,E7,7917,,,
3619,D2018_02_25_S00434_I0776,E7,6551,0.2848,0.3529,0.8070
3620,D2018_02_25_S00434_I0776,E7,5466,0.1732,0.2662,0.6506
3621,D2018_02_25_S00434_I0776,E7,2907,0.1699,0.2679,0.6342
3622,D2018_02_25_S00434_I0776,E7,3857,0.1759,0.2670,0.6588
3623,D2018_02_25_S00434_I0776,E7,4806,0.1715,0.2691,0.6373
3624,D2018_02_25_S00434_I0776,E7,5176,0.1749,0.2688,0.6507
3625,D2018_02_25_S00434_I0776,E7,2269,0.1608,0.2715,0.5923
3626,D2018_02_25_S00434_I0776,E7,2509,0.1649,0.2672,0.6171
3627,D2018_02_25_S00434_I0776,E7,2179,0.1697,0.2686,0.6318
3628,D2018_02_25_S00434_I0776,E7,7687,,,
3629,D2018_02_25_S00434_I0776,E7,2319,0.1593,0.2721,0.5854
3630,D2018_02_25_S00434_I0776,E7,8292,,,
3631,D2018_02_25_S00434_I0776,E7,9267,,,
3632,D2018_02_25_S00434_I0776,E7,4435,0.1765,0.2669,0.6613
3633,D2018_02_25_S00434_I0776,E7,9706,,,
3634,D2018_02_25_S00434_I0776,E7,8027,,,
3635,D2018_02_25_S00434_I0776,E7,1359,0.1551,0.2701,0.5742
3636,D2018_02_25_S00434_I0776,E7,6948,0.3795,0.4111,0.9231
3637,D2018_02_25_S00434_I0776,E7,3927,0.1731,0.2679,0.6461
3638,D2018_02_25_S00434_I0776,E7,7777,,,
3639,D2018_02_25_S00434_I0776,E7,2479,0.1634,0.2694,0.6065
3640,D2018_02_25_S00434_I0776,E7,4067,0.1774,0.2676,0.6629
3641,D2018_02_25_S00434_I0776,E7,1879,0.1586,0.2689,0.5898
3642,D2018_02_25_S00434_I0776,E7,3007,0.1709,0.2687,0.6360
3643,D2018_02_25_S00434_I0776,E7,3327,0.1681,0.2670,0.6296
3644,D2018_02_25_S00434_I0776,E7,3397,0.1751,0.2692,0.6504
3645,D2018_02_25_S00434_I0776,E7,5726,0.1663,0.2665,0.6240
3646,D2018_02_25_S00434_I0776,E7,4305,0.1760,0.2690,0.6543
3647,D2018_02_25_S00434_I0776,E7,2652,0.1693,0.2674,0.6331
3648,D2018_02_25_S00434_I0776,E7,2717,0.1706,0.2672,0.6385
3649,D2018_02_25_S00434_I0776,E7,8107,,,
3650,D2018_02_25_S00434_I0776,E7,3497,0.1729,0.2652,0.6520
3651,D2018_02_25_S00434_I0776,E7,3897,0.1742,0.2682,0.6495
3652,D2018_02_25_S00434_I0776,E7,7507,,,
3653,D2018_02_25_S00434_I0776,E7,9636,,,
3654,D2018_02_25_S00434_I0776,E7,8177,,,
3655,D2018_02_25_S00434_I0776,E7,4485,0.1729,0.2691,0.6425
3656,D2018_02_25_S00434_I0776,E7,5921,0.1696,0.2651,0.6398
3657,D2018_02_25_S00434_I0776,E7,3207,0.1688,0.2662,0.6341
3658,D2018_02_25_S00434_I0776,E7,3737,0.1741,0.2672,0.6516
3659,D2018_02_25_S00434_I0776,E7,9517,,,
3660,D2018_02_25_S00434_I0776,E7,1729,0.1599,0.2698,0.5927
3661,D2018_02_25_S00434_I0776,E7,6501,0.2704,0.3428,0.7888
3662,D2018_02_25_S00434_I0776,E7,9337,,,
3663,D2018_02_25_S00434_I0776,E7,7597,,,
3664,D2018_02_25_S00434_I0776,E7,5766,0.1661,0.2649,0.6270
3665,D2018_02_25_S00434_I0776,E7,1689,0.1590,0.2710,0.5867
3666,D2018_02_25_S00434_I0776,E7,2737,0.1720,0.2690,0.6394
3667,D2018_02_25_S00434_I0776,E7,8696,,,
3668,D2018_02_25_S00434_I0776,E7,4177,0.1748,0.2685,0.6510
3669,D2018_02_25_S00434_I0776,E7,8057,,,
3670,D2018_02_25_S00434_I0776,E7,5146,0.1719,0.2700,0.6367
3671,D2018_02_25_S00434_I0776,E7,4087,0.1763,0.2681,0.6576
3672,D2018_02_25_S00434_I0776,E7,9367,,,
3673,D2018_02_25_S00434_I0776,E7,7347,,,
3674,D2018_02_25_S00434_I0776,E7,9686,,,
3675,D2018_02_25_S00434_I0776,E7,1609,0.1588,0.2701,0.5879
3676,D2018_02_25_S00434_I0776,E7,6091,0.1940,0.2823,0.6872
3677,D2018_02_25_S00434_I0776,E7,6261,0.2143,0.3073,0.6974
3678,D2018_02_25_S00434_I0776,E7,6221,0.2060,0.2986,0.6899
3679,D2018_02_25_S00434_I0776,E7,8282,,,
3680,D2018_02_25_S00434_I0776,E7,3137,0.1694,0.2663,0.6361
3681,D2018_02_25_S00434_I0776,E7,1309,0.1557,0.2698,0.5771
3682,D2018_02_25_S00434_I0776,E7,2542,0.1639,0.2637,0.6215
3683,D2018_02_25_S00434_I0776,E7,2209,0.1655,0.2686,0.6162
3684,D2018_02_25_S00434_I0776,E7,1649,0.1608,0.2684,0.5991
3685,D2018_02_25_S00434_I0776,E7,7111,,,
3686,D2018_02_25_S00434_I0776,E7,7357,,,
3687,D2018_02_25_S00434_I0776,E7,4258,0.1755,0.2693,0.6517
3688,D2018_02_25_S00434_I0776,E7,3147,0.1698,0.2668,0.6364
3689,D2018_02_25_S00434_I0776,E7,3037,0.1711,0.2688,0.6365
3690,D2018_02_25_S00434_I0776,E7,4675,0.1742,0.2658,0.6554
3691,D2018_02_25_S00434_I0776,E7,5476,0.1731,0.2660,0.6508
3692,D2018_02_25_S00434_I0776,E7,4545,0.1698,0.2663,0.6376
3693,D2018_02_25_S00434_I0776,E7,5256,0.1724,0.2666,0.6467
3694,D2018_02_25_S00434_I0776,E7,3587,0.1733,0.2699,0.6421
3695,D2018_02_25_S00434_I0776,E7,7957,,,
3696,D2018_02_25_S00434_I0776,E7,1809,0.1569,0.2702,0.5807
3697,D2018_02_25_S00434_I0776,E7,7101,,,
3698,D2018_02_25_S00434_I0776,E7,2947,0.1711,0.2676,0.6394
3699,D2018_02_25_S00434_I0776,E7,2109,0.1647,0.2681,0.6143
3700,D2018_02_25_S00434_I0776,E7,6928,0.3706,0.4418,0.8388
3701,D2018_02_25_S00434_I0776,E7,7527,,,
3702,D2018_02_25_S00434_I0776,E7,8847,,,
3703,D2018_02_25_S00434_I0776,E7,7041,,,
3704,D2018_02_25_S00434_I0776,E7,1849,0.1580,0.2691,0.5871
3705,D2018_02_25_S00434_I0776,E7,2389,0.1620,0.2667,0.6074
3706,D2018_02_25_S00434_I0776,E7,2019,0.1640,0.2679,0.6122
3707,D2018_02_25_S00434_I0776,E7,7717,,,
3708,D2018_02_25_S00434_I0776,E7,6421,0.2518,0.3332,0.7557
3709,D2018_02_25_S00434_I0776,E7,4147,0.1753,0.2688,0.6522
3710,D2018_02_25_S00434_I0776,E7,6807,0.3268,0.3818,0.8559
3711,D2018_02_25_S00434_I0776,E7,8456,,,
3712,D2018_02_25_S00434_I0776,E7,3107,0.1708,0.2671,0.6395
3713,D2018_02_25_S00434_I0776,E7,3947,0.1737,0.2676,0.6491
3714,D2018_02_25_S00434_I0776,E7,1499,0.1612,0.2712,0.5944
3715,D2018_02_25_S00434_I0776,E7,3387,0.1761,0.2693,0.6539
3716,D2018_02_25_S00434_I0776,E7,8656,,,
3717,D2018_02_25_S00434_I0776,E7,3697,0.1728,0.2684,0.6438
3718,D2018_02_25_S00434_I0776,E7,4696,0.1731,0.2672,0.6478
3719,D2018_02_25_S00434_I0776,E7,7497,,,
3720,D2018_02_25_S00434_I0776,E7,5496,0.1733,0.2645,0.6552
3721,D2018_02_25_S00434_I0776,E7,7657,,,
3722,D2018_02_25_S00434_I0776,E7,1759,0.1597,0.2687,0.5943
3723,D2018_02_25_S00434_I0776,E7,8887,,,
3724,D2018_02_25_S00434_I0776,E7,4277,0.1763,0.2690,0.6554
3725,D2018_02_25_S00434_I0776,E7,1959,0.1687,0.2691,0.6269
3726,D2018_02_25_S00434_I0776,E7,7121,,,
3727,D2018_02_25_S00434_I0776,E7,2339,0.1624,0.2698,0.6019
3728,D2018_02_25_S00434_I0776,E7,1088,0.1595,0.2678,0.5956
3729,D2018_02_25_S00434_I0776,E7,2847,0.1705,0.2687,0.6345
3730,D2018_02_25_S00434_I0776,E7,7071,,,
3731,D2018_02_25_S00434_I0776,E7,4886,0.1747,0.2688,0.6499
3732,D2018_02_25_S00434_I0776,E7,6877,0.3551,0.3932,0.9031
3733,D2018_02_25_S00434_I0776,E7,1769,0.1612,0.2678,0.6019
3734,D2018_02_25_S00434_I0776,E7,2199,0.1672,0.2682,0.6234
3735,D2018_02_25_S00434_I0776,E7,8777,,,
3736,D2018_02_25_S00434_I0776,E7,6181,0.2082,0.3005,0.6928
3737,D2018_02_25_S00434_I0776,E7,8352,,,
3738,D2018_02_25_S00434_I0776,E7,5871,0.1724,0.2662,0.6476
3739,D2018_02_25_S00434_I0776,E7,1188,0.1548,0.2707,0.5719
3740,D2018_02_25_S00434_I0776,E7,3417,0.1740,0.2656,0.6551
3741,D2018_02_25_S00434_I0776,E7,1999,0.1633,0.2671,0.6114
3742,D2018_02_25_S00434_I0776,E7,5516,0.1739,0.2662,0.6533
3743,D2018_02_25_S00434_I0776,E7,1549,0.1602,0.2705,0.5922
3744,D2018_02_25_S00434_I0776,E7,1429,0.1586,0.2697,0.5881
3745,D2018_02_25_S00434_I0776,E7,2129,0.1680,0.2667,0.6299
3746,D2018_02_25_S00434_I0776,E7,4796,0.1718,0.2688,0.6391
3747,D2018_02_25_S00434_I0776,E7,9447,,,
3748,D2018_02_25_S00434_I0776,E7,9207,,,
3749,D2018_02_25_S00434_I0776,E7,9227,,,
3750,D2018_02_25_S00434_I0776,E7,4776,0.1716,0.2671,0.6425
3751,D2018_02_25_S00434_I0776,E7,2877,0.1701,0.2686,0.6333
3752,D2018_02_25_S00434_I0776,E7,2632,0.1694,0.2696,0.6283
3753,D2018_02_25_S00434_I0776,E7,8496,,,
3754,D2018_02_25_S00434_I0776,E7,4325,0.1751,0.2686,0.6519
3755,D2018_02_25_S00434_I0776,E7,2119,0.1662,0.2679,0.6204
3756,D2018_02_25_S00434_I0776,E7,4846,0.1735,0.2673,0.6491
3757,D2018_02_25_S00434_I0776,E7,8007,,,
3758,D2018_02_25_S00434_I0776,E7,1949,0.1693,0.2678,0.6322
3759,D2018_02_25_S00434_I0776,E7,3677,0.1724,0.2672,0.6452
3760,D2018_02_25_S00434_I0776,E7,4017,0.1770,0.2682,0.6600
3761,D2018_02_25_S00434_I0776,E7,2957,0.1714,0.2665,0.6432
3762,D2018_02_25_S00434_I0776,E7,8158,,,
3763,D2018_02_25_S00434_I0776,E7,6731,0.3132,0.3666,0.8543
3764,D2018_02_25_S00434_I0776,E7,3667,0.1732,0.2686,0.6448
3765,D2018_02_25_S00434_I0776,E7,7267,,,
3766,D2018_02_25_S00434_I0776,E7,3957,0.1759,0.2679,0.6566
3767,D2018_02_25_S00434_I0776,E7,2997,0.1697,0.2679,0.6334
3768,D2018_02_25_S00434_I0776,E7,3577,0.1742,0.2701,0.6449
3769,D2018_02_25_S00434_I0776,E7,1148,0.1560,0.2705,0.5767
3770,D2018_02_25_S00434_I0776,E7,2602,0.1717,0.2673,0.6423
3771,D2018_02_25_S00434_I0776,E7,5236,0.1731,0.2677,0.6466
3772,D2018_02_25_S00434_I0776,E7,2219,0.1623,0.2687,0.6040
3773,D2018_02_25_S00434_I0776,E7,5736,0.1662,0.2642,0.6291
3774,D2018_02_25_S00434_I0776,E7,2887,0.1693,0.2684,0.6308
3775,D2018_02_25_S00434_I0776,E7,8147,,,
3776,D2018_02_25_S00434_I0776,E7,8212,,,
3777,D2018_02_25_S00434_I0776,E7,8222,,,
3778,D2018_02_25_S00434_I0776,E7,4565,0.1727,0.2667,0.6475
3779,D2018_02_25_S00434_I0776,E7,8362,,,
3780,D2018_02_25_S00434_I0776,E7,9656,,,
3781,D2018_02_25_S00434_I0776,E7,9277,,,
3782,D2018_02_25_S00434_I0776,E7,7206,,,
3783,D2018_02_25_S00434_I0776,E7,6652,0.3010,0.3668,0.8206
3784,D2018_02_25_S00434_I0776,E7,1298,0.1578,0.2699,0.5847
3785,D2018_02_25_S00434_I0776,E7,7091,,,
3786,D2018_02_25_S00434_I0776,E7,5016,0.1717,0.2700,0.6359
3787,D2018_02_25_S00434_I0776,E7,2439,0.1620,0.2687,0.6029
3788,D2018_02_25_S00434_I0776,E7,5961,0.1710,0.2675,0.6393
3789,D2018_02_25_S00434_I0776,E7,1739,0.1615,0.2700,0.5981
3790,D2018_02_25_S00434_I0776,E7,5066,0.1731,0.2679,0.6461
3791,D2018_02_25_S00434_I0776,E7,9457,,,
3792,D2018_02_25_S00434_I0776,E7,5356,0.1678,0.2637,0.6363
3793,D2018_02_25_S00434_I0776,E7,3437,0.1757,0.2631,0.6678
3794,D2018_02_25_S00434_I0776,E7,3747,0.1746,0.2686,0.6500
3795,D2018_02_25_S00434_I0776,E7,6491,0.2669,0.3418,0.7809
3796,D2018_02_25_S00434_I0776,E7,3087,0.1703,0.2670,0.6378
3797,D2018_02_25_S00434_I0776,E7,7827,,,
3798,D2018_02_25_S00434_I0776,E7,9377,,,
3799,D2018_02_25_S00434_I0776,E7,9747,,,
3800,D2018_02_25_S00434_I0776,E7,6571,0.2881,0.3542,0.8134
3801,D2018_02_25_S00434_I0776,E7,9107,,,
3802,D2018_02_25_S00434_I0776,E7,5656,0.1696,0.2654,0.6390
3803,D2018_02_25_S00434_I0776,E7,3487,0.1732,0.2657,0.6519
3804,D2018_02_25_S00434_I0776,E7,6797,0.3322,0.3796,0.8751
3805,D2018_02_25_S00434_I0776,E7,8676,,,
3806,D2018_02_25_S00434_I0776,E7,7847,,,
3807,D2018_02_25_S00434_I0776,E7,2747,0.1721,0.2679,0.6424
3808,D2018_02_25_S00434_I0776,E7,6071,0.1903,0.2791,0.6818
3809,D2018_02_25_S00434_I0776,E7,9257,,,
3810,D2018_02_25_S00434_I0776,E7,7537,,,
3811,D2018_02_25_S00434_I0776,E7,6291,0.2207,0.3080,0.7166
3812,D2018_02_25_S00434_I0776,E7,7997,,,
3813,D2018_02_25_S00434_I0776,E7,5841,0.1711,0.2672,0.6403
3814,D2018_02_25_S00434_I0776,E7,8666,,,
3815,D2018_02_25_S00434_I0776,E7,8757,,,
3816,D2018_02_25_S00434_I0776,E7,7587,,,
3817,D2018_02_25_S00434_I0776,E7,6721,0.3057,0.3642,0.8394
3818,D2018_02_25_S00434_I0776,E7,3647,0.1733,0.2685,0.6454
3819,D2018_02_25_S00434_I0776,E7,8037,,,
3820,D2018_02_25_S00434_I0776,E7,1639,0.1605,0.2717,0.5907
3821,D2018_02_25_S00434_I0776,E7,4986,0.1758,0.2684,0.6550
3822,D2018_02_25_S00434_I0776,E7,2229,0.1629,0.2689,0.6058
3823,D2018_02_25_S00434_I0776,E7,5196,0.1722,0.2694,0.6392
3824,D2018_02_25_S00434_I0776,E7,8636,,,
3825,D2018_02_25_S00434_I0776,E7,7186,,,
3826,D2018_02_25_S00434_I0776,E7,8382,,,
3827,D2018_02_25_S00434_I0776,E7,5506,0.1735,0.2697,0.6433
3828,D2018_02_25_S00434_I0776,E7,9407,,,
3829,D2018_02_25_S00434_I0776,E7,4996,0.1722,0.2688,0.6406
3830,D2018_02_25_S00434_I0776,E7,4836,0.1745,0.2700,0.6463
3831,D2018_02_25_S00434_I0776,E7,6897,0.3655,0.4645,0.7869
3832,D2018_02_25_S00434_I0776,E7,7327,,,
3833,D2018_02_25_S00434_I0776,E7,1829,0.1566,0.2686,0.5830
3834,D2018_02_25_S00434_I0776,E7,7031,,,
3835,D2018_02_25_S00434_I0776,E7,4197,0.1762,0.2697,0.6533
3836,D2018_02_25_S00434_I0776,E7,5166,0.1734,0.2695,0.6434
3837,D2018_02_25_S00434_I0776,E7,8947,,,
3838,D2018_02_25_S00434_I0776,E7,4906,0.1739,0.2695,0.6453
3839,D2018_02_25_S00434_I0776,E7,2707,0.1716,0.2662,0.6446
3840,D2018_02_25_S00434_I0776,E7,1869,0.1551,0.2676,0.5796
3841,D2018_02_25_S00434_I0776,E7,9127,,,
3842,D2018_02_25_S00434_I0776,E7,2429,0.1644,0.2689,0.6114
3843,D2018_02_25_S00434_I0776,E7,8446,,,
3844,D2018_02_25_S00434_I0776,E7,5036,0.1732,0.2684,0.6453
3845,D2018_02_25_S00434_I0776,E7,1379,0.1556,0.2705,0.5752
3846,D2018_02_25_S00434_I0776,E7,7647,,,
3847,D2018_02_25_S00434_I0776,E7,5686,0.1682,0.2661,0.6321
3848,D2018_02_25_S00434_I0776,E7,6001,0.1752,0.2664,0.6577
3849,D2018_02_25_S00434_I0776,E7,7387,,,
3850,D2018_02_25_S00434_I0776,E7,3287,0.1671,0.2679,0.6237
3851,D2018_02_25_S00434_I0776,E7,1128,0.1547,0.2682,0.5768
3852,D2018_02_25_S00434_I0776,E7,3257,0.1689,0.2662,0.6345
3853,D2018_02_25_S00434_I0776,E7,6958,0.3788,0.4512,0.8395
3854,D2018_02_25_S00434_I0776,E7,8747,,,
3855,D2018_02_25_S00434_I0776,E7,5716,0.1678,0.2657,0.6315
3856,D2018_02_25_S00434_I0776,E7,4355,0.1769,0.2671,0.6623
3857,D2018_02_25_S00434_I0776,E7,4946,0.1729,0.2670,0.6476
3858,D2018_02_25_S00434_I0776,E7,5821,0.1704,0.2645,0.6442
3859,D2018_02_25_S00434_I0776,E7,9477,,,
3860,D2018_02_25_S00434_I0776,E7,3457,0.1713,0.2688,0.6373
3861,D2018_02_25_S00434_I0776,E7,2359,0.1624,0.2671,0.6080
3862,D2018_02_25_S00434_I0776,E7,5804,0.1676,0.2641,0.6346
3863,D2018_02_25_S00434_I0776,E7,2009,0.1637,0.2683,0.6101
3864,D2018_02_25_S00434_I0776,E7,5276,0.1713,0.2662,0.6435
3865,D2018_02_25_S00434_I0776,E7,6031,0.1817,0.2685,0.6767
3866,D2018_02_25_S00434_I0776,E7,5991,0.1743,0.2669,0.6531
3867,D2018_02_25_S00434_I0776,E7,6461,0.2616,0.3420,0.7649
3868,D2018_02_25_S00434_I0776,E7,8067,,,
3869,D2018_02_25_S00434_I0776,E7,5536,0.1731,0.2671,0.6481
3870,D2018_02_25_S00434_I0776,E7,1218,0.1562,0.2706,0.5772
3871,D2018_02_25_S00434_I0776,E7,8867,,,
3872,D2018_02_25_S00434_I0776,E7,8877,,,
3873,D2018_02_25_S00434_I0776,E7,9037,,,
3874,D2018_02_25_S00434_I0776,E7,1709,0.1590,0.2718,0.5850
3875,D2018_02_25_S00434_I0776,E7,9507,,,
3876,D2018_02_25_S00434_I0776,E7,9527,,,
3877,D2018_02_25_S00434_I0776,E7,4685,0.1763,0.2642,0.6673
3878,D2018_02_25_S00434_I0776,E7,5376,0.1693,0.2627,0.6445
3879,D2018_02_25_S00434_I0776,E7,3517,0.1720,0.2700,0.6370
3880,D2018_02_25_S00434_I0776,E7,8127,,,
3881,D2018_02_25_S00434_I0776,E7,5756,0.1658,0.2639,0.6283
3882,D2018_02_25_S00434_I0776,E7,3247,0.1705,0.2661,0.6407
3883,D2018_02_25_S00434_I0776,E7,8506,,,
3884,D2018_02_25_S00434_I0776,E7,3807,0.1739,0.2671,0.6511
3885,D2018_02_25_S00434_I0776,E7,6601,0.2881,0.3536,0.8148
3886,D2018_02_25_S00434_I0776,E7,6631,0.2956,0.3610,0.8188
3887,D2018_02_25_S00434_I0776,E7,3177,0.1698,0.2654,0.6398
3888,D2018_02_25_S00434_I0776,E7,7697,,,
3889,D2018_02_25_S00434_I0776,E7,3317,0.1658,0.2664,0.6224
3890,D2018_02_25_S00434_I0776,E7,6711,0.3117,0.3691,0.8445
3891,D2018_02_25_S00434_I0776,E7,8807,,,
3892,D2018_02_25_S00434_I0776,E7,6681,0.3001,0.3589,0.8362
3893,D2018_02_25_S00434_I0776,E7,5206,0.1741,0.2683,0.6489
3894,D2018_02_25_S00434_I0776,E7,2299,0.1581,0.2733,0.5785
3895,D2018_02_25_S00434_I0776,E7,2469,0.1605,0.2694,0.5958
3896,D2018_02_25_S00434_I0776,E7,5566,0.1746,0.2674,0.6530
3897,D2018_02_25_S00434_I0776,E7,5386,0.1689,0.2645,0.6386
3898,D2018_02_25_S00434_I0776,E7,5636,0.1719,0.2640,0.6511
3899,D2018_02_25_S00434_I0776,E7,8556,,,
3900,D2018_02_25_S00434_I0776,E7,8987,,,
3901,D2018_02_25_S00434_I0776,E7,8797,,,
3902,D2018_02_25_S00434_I0776,E7,6591,0.2863,0.3524,0.8124
3903,D2018_02_25_S00434_I0776,E7,8786,,,
3904,D2018_02_25_S00434_I0776,E7,4127,0.1760,0.2679,0.6570
3905,D2018_02_25_S00434_I0776,E7,6908,0.3602,0.4457,0.8082
3906,D2018_02_25_S00434_I0776,E7,5951,0.1730,0.2635,0.6565
3907,D2018_02_25_S00434_I0776,E7,8466,,,
3908,D2018_02_25_S00434_I0776,E7,5606,0.1727,0.2644,0.6532
3909,D2018_02_25_S00434_I0776,E7,5486,0.1728,0.2672,0.6467
3910,D2018_02_25_S00434_I0776,E7,9557,,,
3911,D2018_02_25_S00434_I0776,E7,8536,,,
3912,D2018_02_25_S00434_I0776,E7,2379,0.1644,0.2673,0.6150
3913,D2018_02_25_S00434_I0776,E7,3917,0.1744,0.2680,0.6507
3914,D2018_02_25_S00434_I0776,E7,8077,,,
3915,D2018_02_25_S00434_I0776,E7,1719,0.1621,0.2703,0.5997
3916,D2018_02_25_S00434_I0776,E7,2069,0.1648,0.2714,0.6072
3917,D2018_02_25_S00434_I0776,E7,3887,0.1737,0.2679,0.6484
3918,D2018_02_25_S00434_I0776,E7,8332,,,
3919,D2018_02_25_S00434_I0776,E7,6371,0.2393,0.3229,0.7411
3920,D2018_02_25_S00434_I0776,E7,3557,0.1735,0.2693,0.6443
3921,D2018_02_25_S00434_I0776,E7,9317,,,
3922,D2018_02_25_S00434_I0776,E7,1328,0.1564,0.2709,0.5773
3923,D2018_02_25_S00434_I0776,E7,5546,0.1730,0.2664,0.6494
3924,D2018_02_25_S00434_I0776,E7,7317,,,
3925,D2018_02_25_S00434_I0776,E7,3817,0.1744,0.2692,0.6478
3926,D2018_02_25_S00434_I0776,E7,2189,0.1654,0.2675,0.6183
3927,D2018_02_25_S00434_I0776,E7,7887,,,
3928,D2018_02_25_S00434_I0776,E7,6281,0.2184,0.3076,0.7100
3929,D2018_02_25_S00434_I0776,E7,3067,0.1688,0.2683,0.6291
3930,D2018_02_25_S00434_I0776,E7,5266,0.1712,0.2662,0.6431
3931,D2018_02_25_S00434_I0776,E7,1118,0.1545,0.2681,0.5763
3932,D2018_02_25_S00434_I0776,E7,2249,0.1639,0.2689,0.6095
3933,D2018_02_25_S00434_I0776,E7,2089,0.1648,0.2669,0.6175
3934,D2018_02_25_S00434_I0776,E7,9067,,,
3935,D2018_02_25_S00434_I0776,E7,4187,0.1753,0.2669,0.6568
3936,D2018_02_25_S00434_I0776,E7,1479,0.1586,0.2711,0.5850
3937,D2018_02_25_S00434_I0776,E7,7857,,,
3938,D2018_02_25_S00434_I0776,E7,8767,,,
3939,D2018_02_25_S00434_I0776,E7,1969,0.1691,0.2690,0.6286
3940,D2018_02_25_S00434_I0776,E7,1819,0.1570,0.2706,0.5802
3941,D2018_02_25_S00434_I0776,E7,8137,,,
3942,D2018_02_25_S00434_I0776,E7,4786,0.1717,0.2689,0.6385
3943,D2018_02_25_S00434_I0776,E7,4826,0.1731,0.2688,0.6440
3944,D2018_02_25_S00434_I0776,E7,6741,0.3137,0.3672,0.8543
3945,D2018_02_25_S00434_I0776,E7,1679,0.1611,0.2703,0.5960
3946,D2018_02_25_S00434_I0776,E7,9357,,,
3947,D2018_02_25_S00434_I0776,E7,3527,0.1775,0.2696,0.6584
3948,D2018_02_25_S00434_I0776,E7,7307,,,
3949,D2018_02_25_S00434_I0776,E7,6541,0.2822,0.3554,0.7940
3950,D2018_02_25_S00434_I0776,E7,6301,0.2231,0.3100,0.7197
3951,D2018_02_25_S00434_I0776,E7,3967,0.1751,0.2686,0.6519
